0,l1,4558429,1,bring boundaries,"tensor(0.9551, dtype=torch.float64)",58.0
0,l1,6340626,20,bring boundaries,"tensor(0.9550, dtype=torch.float64)",107.0
0,l1,5968429,21,burn coal,"tensor(0.9554, dtype=torch.float64)",50.0
0,l1,8249853,22,bring peace,"tensor(8.8978e-21, dtype=torch.float64)",450.0
0,l1,4442932,17,build secrets,"tensor(0.9553, dtype=torch.float64)",77.0
0,l1,7161400,25,build secrets,"tensor(0.9551, dtype=torch.float64)",117.0
0,l1,9973110,19,build secrets,"tensor(0.9550, dtype=torch.float64)",119.0
0,l1,8844266,6,build houses,"tensor(0.9550, dtype=torch.float64)",182.0
0,l1,4545737,27,bring boundaries,"tensor(0.9552, dtype=torch.float64)",64.0
0,l1,6307798,2,burn coal,"tensor(0.9561, dtype=torch.float64)",58.0
0,l1,5868974,10,burn smells,"tensor(0.9563, dtype=torch.float64)",61.0
0,l1,9205536,12,bring boundaries,"tensor(0.9550, dtype=torch.float64)",66.0
0,l1,8249853,22,bring boundaries,"tensor(0.9558, dtype=torch.float64)",56.0
0,l1,2113841,5,burn coal,"tensor(0.9552, dtype=torch.float64)",73.0
0,l1,5968429,21,burn smells,"tensor(0.9562, dtype=torch.float64)",59.0
0,l1,6541370,14,bring boundaries,"tensor(0.9550, dtype=torch.float64)",76.0
0,l1,7161400,25,burn coal,"tensor(0.9552, dtype=torch.float64)",58.0
0,l1,8160341,13,build houses,"tensor(0.9553, dtype=torch.float64)",87.0
0,l1,1753268,8,build secrets,"tensor(0.9551, dtype=torch.float64)",112.0
0,l1,9973110,19,burn coal,"tensor(0.9552, dtype=torch.float64)",64.0
0,l1,2216323,24,build secrets,"tensor(0.9550, dtype=torch.float64)",199.0
0,l1,7933929,16,build houses,"tensor(0.9551, dtype=torch.float64)",123.0
0,l1,7564872,9,build houses,"tensor(0.9552, dtype=torch.float64)",123.0
0,l1,4558429,1,build houses,"tensor(0.9551, dtype=torch.float64)",115.0
0,l1,6307798,2,burn smells,"tensor(0.9552, dtype=torch.float64)",59.0
0,l1,6038597,15,build houses,"tensor(1.4772e-13, dtype=torch.float64)",450.0
0,l1,8844266,6,build secrets,"tensor(0.9552, dtype=torch.float64)",82.0
0,l1,1923158,18,bring peace,"tensor(1.8862e-21, dtype=torch.float64)",450.0
0,l1,2113841,5,burn smells,"tensor(0.9557, dtype=torch.float64)",60.0
0,l1,6340626,20,build houses,"tensor(0.9552, dtype=torch.float64)",130.0
0,l1,7161400,25,burn smells,"tensor(0.9555, dtype=torch.float64)",55.0
0,l1,4698997,3,build houses,"tensor(0.9550, dtype=torch.float64)",152.0
0,l1,5868974,10,buy tickets,"tensor(0.9551, dtype=torch.float64)",87.0
0,l1,4442932,17,burn coal,"tensor(0.9551, dtype=torch.float64)",122.0
0,l1,1753268,8,burn coal,"tensor(0.9560, dtype=torch.float64)",58.0
0,l1,9973110,19,burn smells,"tensor(0.9562, dtype=torch.float64)",56.0
0,l1,2216323,24,burn coal,"tensor(0.9561, dtype=torch.float64)",57.0
0,l1,4545737,27,build houses,"tensor(0.9552, dtype=torch.float64)",119.0
0,l1,6541370,14,build houses,"tensor(0.9550, dtype=torch.float64)",103.0
0,l1,9205536,12,build houses,"tensor(0.9552, dtype=torch.float64)",110.0
0,l1,8249853,22,build houses,"tensor(0.9550, dtype=torch.float64)",117.0
0,l1,3572773,7,build secrets,"tensor(0.9550, dtype=torch.float64)",221.0
0,l1,7933929,16,build secrets,"tensor(0.9551, dtype=torch.float64)",86.0
0,l1,7161400,25,buy tickets,"tensor(0.9557, dtype=torch.float64)",56.0
0,l1,893412,28,break jokes,"tensor(2.9804e-15, dtype=torch.float64)",450.0
0,l1,5598927,4,build houses,"tensor(1.4555e-12, dtype=torch.float64)",450.0
0,l1,6038597,15,build secrets,"tensor(0.9550, dtype=torch.float64)",91.0
